,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref,note,offset_ref,theta_ref,radius_ref
26,0.546541690826416,136.93693467412865,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
27,0.5628514289855957,136.93693467412865,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
28,0.5775957107543945,136.93693467412865,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
29,0.5930142402648926,136.93693467412865,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
30,0.608741044998169,140.13768379557115,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
31,0.6247596740722656,140.13768379557115,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
32,0.6397581100463867,140.13768379557115,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
33,0.655712366104126,140.13768379557115,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
34,0.6881792545318604,140.13768379557115,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
35,0.7057573795318604,140.13768379557115,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
36,0.7350053787231445,140.13768379557115,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
37,0.7505578994750977,136.14823596668148,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
38,0.7815725803375244,136.14823596668148,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
39,0.7978837490081787,136.14823596668148,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
40,0.8130466938018799,136.14823596668148,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
41,0.8289449214935303,136.14823596668148,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
42,0.8449678421020508,136.14823596668148,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
43,0.859898567199707,136.14823596668148,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
44,0.8749518394470215,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
45,0.8914856910705566,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
46,0.9061968326568604,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
47,0.9210562705993652,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
48,0.9365217685699463,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
49,0.9520902633666992,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
50,0.9695215225219727,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
51,0.9995801448822021,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
52,1.0308799743652344,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
53,1.0459978580474854,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
54,1.0619666576385498,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
55,1.077815294265747,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
56,1.1085240840911865,137.7302022667084,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
57,1.1372325420379639,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
58,1.153642177581787,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
59,1.1696851253509521,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
60,1.186213493347168,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
61,1.2005925178527832,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
62,1.2154488563537598,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
63,1.2337231636047363,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
64,1.2646081447601318,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
65,1.2942733764648438,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
66,1.3101937770843506,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
67,1.324859619140625,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
68,1.3411731719970703,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
69,1.3736164569854736,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
70,1.3865158557891846,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
71,1.4026272296905518,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
72,1.4174752235412598,252.59830469993753,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
73,1.4322168827056885,252.59830469993753,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
74,1.4490528106689453,252.59830469993753,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
75,1.465339183807373,252.59830469993753,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
76,1.4817726612091064,252.59830469993753,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
77,1.5113856792449951,252.59830469993753,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
78,1.526508092880249,252.59830469993753,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
79,1.5589568614959717,2092.0493174211356,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
80,1.588571310043335,2092.0493174211356,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
81,1.6171207427978516,2092.0493174211356,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
82,1.6337616443634033,2092.0493174211356,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
83,1.6641194820404053,2092.0493174211356,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
84,1.6787819862365723,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
85,1.6950602531433105,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
86,1.711545705795288,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
87,1.7273762226104736,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
88,1.741570234298706,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
89,1.7565715312957764,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
90,1.773937702178955,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
91,1.7891228199005127,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
92,1.804084062576294,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
93,1.8196403980255127,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
94,1.8349628448486328,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
95,1.8530471324920654,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
96,1.867737054824829,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
97,1.8824307918548584,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
98,1.9010305404663086,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
99,1.9145829677581787,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
100,1.93040132522583,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
101,1.9457874298095703,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
102,1.9622538089752197,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
103,1.977919101715088,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
104,2.0113401412963867,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
105,2.040126085281372,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
106,2.0558509826660156,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
107,2.0730438232421875,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
108,2.0874693393707275,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
109,2.1014411449432373,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
110,2.117389440536499,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
111,2.132931709289551,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
112,2.150604486465454,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
113,2.1790876388549805,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
114,2.195272445678711,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
115,2.2118709087371826,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
116,2.2277984619140625,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
117,2.2426247596740723,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
118,2.260985851287842,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
119,2.2901880741119385,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
120,2.3053336143493652,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
121,2.3226308822631836,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
122,2.352776527404785,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
123,2.3671369552612305,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
124,2.3852453231811523,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
125,2.415268898010254,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
126,2.429889440536499,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
127,2.4449493885040283,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
128,2.4624879360198975,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
129,2.476485252380371,65.0,0.0,0.0,0.0,0.0,75.8,45.0,84.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3,75.8,45.0,84.75
